Id;downloaded_image_name;image_name;url;image type;hallucination type;l1;l2;l3
4940;image_4940;240109673_95111bd700_o.jpg;https://c2.staticflickr.com/1/86/240109673_95111bd700_o.jpg;real;insufficient context;vehicles;plants;construction
4941;image_4941;2955217516_c93fec3025_o.jpg;https://c3.staticflickr.com/4/3281/2955217516_c93fec3025_o.jpg;real;false premises;construction;construction;plants
4942;image_4942;3289278722_49feb8f779_o.jpg;https://c1.staticflickr.com/4/3559/3289278722_49feb8f779_o.jpg;real;false premises;appliences;appliences;electronics
4943;image_4943;5915537603_c522fd3e47_o.jpg;https://c2.staticflickr.com/6/5232/5915537603_c522fd3e47_o.jpg;real;insufficient context;people;people;people
4944;image_4944;4416043632_1c61d9705d_o.jpg;https://farm4.staticflickr.com/4033/4416043632_1c61d9705d_o.jpg;real;false premises;artifacts;artifacts;body
4945;image_4945;4604217151_c9b6aa8691_o.jpg;https://farm7.staticflickr.com/1321/4604217151_c9b6aa8691_o.jpg;real;false premises;animals;animals;artifacts
4946;image_4946;3668629057_55d7079c9b_o.jpg;https://c1.staticflickr.com/4/3639/3668629057_55d7079c9b_o.jpg;real;insufficient context;construction;construction;plants
4947;image_4947;5842676445_a0cafbb87e_o.jpg;https://c1.staticflickr.com/6/5158/5842676445_a0cafbb87e_o.jpg;real;false premises;vehicles;vehicles;vehicles
4948;image_4948;543870564_3250549e5c_o.jpg;https://c4.staticflickr.com/2/1259/543870564_3250549e5c_o.jpg;real;false premises;people;nature;electronics
4949;image_4949;4161305778_b0272d30e7_o.jpg;https://farm1.staticflickr.com/4038/4161305778_b0272d30e7_o.jpg;real;insufficient context;artifacts;artifacts;artifacts
4950;image_4950;5305376428_6561f17805_o.jpg;https://c1.staticflickr.com/6/5203/5305376428_6561f17805_o.jpg;real;false premises;electronics;electronics;electronics
4951;image_4951;8712954276_4a4dab1fa9_o.jpg;https://farm1.staticflickr.com/8264/8712954276_4a4dab1fa9_o.jpg;real;false premises;people;people;people
4952;image_4952;11603200203_87810ddb43_o.jpg;https://c8.staticflickr.com/4/3707/11603200203_87810ddb43_o.jpg;real;insufficient context;nature;nature;nature
4953;image_4953;6853157769_3845fbba7a_o.jpg;https://farm1.staticflickr.com/7009/6853157769_3845fbba7a_o.jpg;real;false premises;animals;animals;animals
4954;image_4954;6046513967_f279236df6_o.jpg;https://farm8.staticflickr.com/6193/6046513967_f279236df6_o.jpg;real;false premises;people;animals;artifacts
4955;image_4955;231919452_e0ae8437a6_o.jpg;https://farm5.staticflickr.com/82/231919452_e0ae8437a6_o.jpg;real;false premises;animals;plants;nature
4956;image_4956;14761249572_d35452694c_o.jpg;https://farm4.staticflickr.com/5557/14761249572_d35452694c_o.jpg;real;false premises;appliences;appliences;body
4957;image_4957;9475848184_98ebda6e1c_o.jpg;https://c2.staticflickr.com/4/3747/9475848184_98ebda6e1c_o.jpg;real;false premises;construction;electronics;electronics
4958;image_4958;3217341115_922d9d5f40_o.jpg;https://farm5.staticflickr.com/3090/3217341115_922d9d5f40_o.jpg;real;insufficient context;vehicles;vehicles;indoor
4959;image_4959;2220266628_aec5e54763_o.jpg;https://c7.staticflickr.com/3/2090/2220266628_aec5e54763_o.jpg;real;insufficient context;artifacts;artifacts;artifacts
4960;image_4960;3943924355_2cbea0fa3f_o.jpg;https://c7.staticflickr.com/3/2632/3943924355_2cbea0fa3f_o.jpg;real;insufficient context;construction;people;artifacts
4961;image_4961;1076480987_86637563ab_o.jpg;https://c7.staticflickr.com/2/1173/1076480987_86637563ab_o.jpg;real;insufficient context;body;body;body
4962;image_4962;7183877478_e19a255b81_o.jpg;https://c2.staticflickr.com/8/7215/7183877478_e19a255b81_o.jpg;real;false premises;food;food;plants
4963;image_4963;5789217286_c9957f6951_o.jpg;https://c7.staticflickr.com/6/5185/5789217286_c9957f6951_o.jpg;real;false premises;construction;plants;nature
4964;image_4964;14502814368_d3ac35d53a_o.jpg;https://farm2.staticflickr.com/3884/14502814368_d3ac35d53a_o.jpg;real;false premises;artifacts;artifacts;food
4965;image_4965;13085861864_0e1637991c_o.jpg;https://farm7.staticflickr.com/7320/13085861864_0e1637991c_o.jpg;real;false premises;people;people;indoor
4966;image_4966;16687074713_5eb4328ae0_o.jpg;https://c8.staticflickr.com/9/8685/16687074713_5eb4328ae0_o.jpg;real;false premises;vehicles;vehicles;people
4967;image_4967;8408915517_f7bee66ab8_o.jpg;https://farm4.staticflickr.com/8220/8408915517_f7bee66ab8_o.jpg;real;insufficient context;vehicles;vehicles;plants
4968;image_4968;3756419414_e011e6d0c0_o.jpg;https://c8.staticflickr.com/4/3519/3756419414_e011e6d0c0_o.jpg;real;false premises;nature;nature;artifacts
4969;image_4969;12249528665_1702cd9f88_o.jpg;https://farm1.staticflickr.com/3705/12249528665_1702cd9f88_o.jpg;real;visual challenge;food;food;food
4970;image_4970;16943003312_0ee534a764_o.jpg;https://farm7.staticflickr.com/8711/16943003312_0ee534a764_o.jpg;real;insufficient context;people;plants;artifacts
4971;image_4971;164626048_edeca27ed7_o.jpg;https://c3.staticflickr.com/1/48/164626048_edeca27ed7_o.jpg;real;false premises;nature;construction;plants
4972;image_4972;8960442702_0721c36c37_o.jpg;https://c1.staticflickr.com/3/2816/8960442702_0721c36c37_o.jpg;real;insufficient context;people;people;nature
4973;image_4973;37410835_19923b3fa6_o.jpg;https://c8.staticflickr.com/1/27/37410835_19923b3fa6_o.jpg;real;visual challenge;food;artifacts;kitchenware
4974;image_4974;14711690133_f555efc617_o.jpg;https://c2.staticflickr.com/4/3858/14711690133_f555efc617_o.jpg;real;visual challenge;animals;animals;animals
4975;image_4975;31192687_14c873611d_o.jpg;https://c8.staticflickr.com/1/21/31192687_14c873611d_o.jpg;real;false premises;vehicles;plants;people
4976;image_4976;157815307_bb99b1c47c_o.jpg;https://farm6.staticflickr.com/74/157815307_bb99b1c47c_o.jpg;real;false premises;people;people;people
4977;image_4977;3132033671_cb62f10346_o.jpg;https://c2.staticflickr.com/4/3203/3132033671_cb62f10346_o.jpg;real;insufficient context;construction;artifacts;artifacts
4978;image_4978;19572850838_9a4d5b05d0_o.jpg;https://c7.staticflickr.com/1/369/19572850838_9a4d5b05d0_o.jpg;real;false premises;animals;animals;animals
4979;image_4979;8591221048_21579da68f_o.jpg;https://farm5.staticflickr.com/8368/8591221048_21579da68f_o.jpg;real;false premises;animals;animals;plants
4980;image_4980;6805143650_3f822ab3c0_o.jpg;https://farm3.staticflickr.com/7201/6805143650_3f822ab3c0_o.jpg;real;false premises;artifacts;people;body
4981;image_4981;8450806121_4f254a4d9b_o.jpg;https://farm7.staticflickr.com/8105/8450806121_4f254a4d9b_o.jpg;real;insufficient context;food;food;food
4982;image_4982;13996705161_94bee28547_o.jpg;https://farm8.staticflickr.com/7155/13996705161_94bee28547_o.jpg;real;false premises;artifacts;people;artifacts
4983;image_4983;8086763015_653634e8ec_o.jpg;https://c8.staticflickr.com/9/8476/8086763015_653634e8ec_o.jpg;real;visual challenge;nature;plants;plants
4984;image_4984;4807485813_b176c1c842_o.jpg;https://c5.staticflickr.com/5/4077/4807485813_b176c1c842_o.jpg;real;false premises;people;people;people
4985;image_4985;7892467836_2df2b90240_o.jpg;https://c6.staticflickr.com/9/8447/7892467836_2df2b90240_o.jpg;real;false premises;people;people;people
4986;image_4986;5571758340_f955bd3975_o.jpg;https://farm2.staticflickr.com/5176/5571758340_f955bd3975_o.jpg;real;false premises;people;people;people
4987;image_4987;487256954_cd44b7c160_o.jpg;https://farm6.staticflickr.com/187/487256954_cd44b7c160_o.jpg;real;insufficient context;artifacts;plants;animals
4988;image_4988;6162357891_7e79a1ef72_o.jpg;https://farm7.staticflickr.com/6157/6162357891_7e79a1ef72_o.jpg;real;false premises;food;food;food
4990;image_4990;6010263871_9d6dbce6ce_o.jpg;https://c8.staticflickr.com/7/6007/6010263871_9d6dbce6ce_o.jpg;real;visual challenge;vehicles;vehicles;plants
4991;image_4991;15625756039_a60b0bd0a5_o.jpg;https://c4.staticflickr.com/9/8555/15625756039_a60b0bd0a5_o.jpg;real;visual challenge;people;appliences;indoor
4992;image_4992;7337479734_53f1048393_o.jpg;https://farm8.staticflickr.com/7214/7337479734_53f1048393_o.jpg;real;visual challenge;nature;artifacts;plants
4993;image_4993;3509371657_096da0a7e6_o.jpg;https://farm2.staticflickr.com/3299/3509371657_096da0a7e6_o.jpg;real;visual challenge;construction;artifacts;artifacts
4994;image_4994;14439122755_d4af7552d1_o.jpg;https://farm1.staticflickr.com/2934/14439122755_d4af7552d1_o.jpg;real;visual challenge;people;plants;artifacts
4995;image_4995;14866578404_0bb9f1045c_o.jpg;https://c8.staticflickr.com/4/3837/14866578404_0bb9f1045c_o.jpg;real;visual challenge;animals;plants;nature
4996;image_4996;129983132_b668be4a47_o.jpg;https://c4.staticflickr.com/1/52/129983132_b668be4a47_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
4997;image_4997;7223448196_7927874f3e_o.jpg;https://farm2.staticflickr.com/7221/7223448196_7927874f3e_o.jpg;real;visual challenge;food;food;food
4998;image_4998;3557249560_fa83b3c878_o.jpg;https://c3.staticflickr.com/4/3372/3557249560_fa83b3c878_o.jpg;real;visual challenge;food;food;food
4999;image_4999;14230768839_436bc3cf5e_o.jpg;https://c1.staticflickr.com/4/3837/14230768839_436bc3cf5e_o.jpg;real;visual challenge;artifacts;artifacts;vehicles
5000;image_5000;5519261614_021d7bc5a2_o.jpg;https://c7.staticflickr.com/6/5293/5519261614_021d7bc5a2_o.jpg;real;visual challenge;electronics;electronics;electronics
5001;image_5001;155642663_7e28e8b2ff_o.jpg;https://c4.staticflickr.com/1/55/155642663_7e28e8b2ff_o.jpg;real;visual challenge;plants;construction;plants
5002;image_5002;48901634_c792cbab58_o.jpg;https://c8.staticflickr.com/1/33/48901634_c792cbab58_o.jpg;real;visual challenge;people;vehicles;construction
5003;image_5003;10921149963_e04ba75721_o.jpg;https://farm5.staticflickr.com/3710/10921149963_e04ba75721_o.jpg;real;visual challenge;people;people;people
5004;image_5004;6812825195_32ebeabc8a_o.jpg;https://farm1.staticflickr.com/7168/6812825195_32ebeabc8a_o.jpg;real;visual challenge;construction;construction;construction
5005;image_5005;17388444741_9f878134a7_o.jpg;https://c1.staticflickr.com/8/7687/17388444741_9f878134a7_o.jpg;real;visual challenge;food;food;food
5006;image_5006;3291298501_e958aea912_o.jpg;https://c6.staticflickr.com/4/3661/3291298501_e958aea912_o.jpg;real;visual challenge;animals;animals;animals
5007;image_5007;359504_987ba125a3_o.jpg;https://c1.staticflickr.com/1/1/359504_987ba125a3_o.jpg;real;visual challenge;construction;plants;nature
5008;image_5008;11621697256_e5e23dd073_o.jpg;https://farm8.staticflickr.com/5517/11621697256_e5e23dd073_o.jpg;real;visual challenge;people;people;people
5009;image_5009;5835265287_7e3fa45e72_o.jpg;https://c6.staticflickr.com/6/5158/5835265287_7e3fa45e72_o.jpg;real;visual challenge;plants;insects;plants
5010;image_5010;20538800186_5b2f77d0a2_o.jpg;https://c6.staticflickr.com/6/5642/20538800186_5b2f77d0a2_o.jpg;real;visual challenge;food;food;food
5011;image_5011;20236827906_9e05b66ea8_o.jpg;https://c6.staticflickr.com/1/359/20236827906_9e05b66ea8_o.jpg;real;visual challenge;food;food;food
5012;image_5012;240863221_36ca5b3e92_o.jpg;https://c1.staticflickr.com/1/97/240863221_36ca5b3e92_o.jpg;real;visual challenge;animals;artifacts;people
5013;image_5013;4446802603_580d240f2f_o.jpg;https://farm3.staticflickr.com/2779/4446802603_580d240f2f_o.jpg;real;visual challenge;plants;plants;plants
5014;image_5014;5221106861_aa59373f42_o.jpg;https://farm8.staticflickr.com/4122/5221106861_aa59373f42_o.jpg;real;visual challenge;artifacts;animals;artifacts
5015;image_5015;3384536454_53b35ccaa4_o.jpg;https://c6.staticflickr.com/4/3549/3384536454_53b35ccaa4_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5016;image_5016;2249921758_4730f5e10f_o.jpg;https://c6.staticflickr.com/3/2412/2249921758_4730f5e10f_o.jpg;real;visual challenge;people;construction;animals
5017;image_5017;3144113570_68e3833ed2_o.jpg;https://c5.staticflickr.com/4/3233/3144113570_68e3833ed2_o.jpg;real;visual challenge;vehicles;people;plants
5018;image_5018;7908413102_321680236d_o.jpg;https://farm1.staticflickr.com/8321/7908413102_321680236d_o.jpg;real;visual challenge;artifacts;artifacts;body
5019;image_5019;8685916586_0591d25c85_o.jpg;https://c8.staticflickr.com/9/8394/8685916586_0591d25c85_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5020;image_5020;15196353300_eded85df55_o.jpg;https://c1.staticflickr.com/3/2946/15196353300_eded85df55_o.jpg;real;visual challenge;vehicles;construction;people
5021;image_5021;8750683261_8e2fa8d4a5_o.jpg;https://c1.staticflickr.com/8/7303/8750683261_8e2fa8d4a5_o.jpg;real;visual challenge;people;people;plants
5022;image_5022;3404885861_1d8ae6908c_o.jpg;https://farm3.staticflickr.com/3588/3404885861_1d8ae6908c_o.jpg;real;visual challenge;food;furniture;indoor
5023;image_5023;2354782043_f16402d20d_o.jpg;https://farm4.staticflickr.com/3122/2354782043_f16402d20d_o.jpg;real;visual challenge;people;people;indoor
5024;image_5024;18418601792_8219cace83_o.jpg;https://farm4.staticflickr.com/7773/18418601792_8219cace83_o.jpg;real;visual challenge;construction;construction;artifacts
5025;image_5025;17554656478_c6a347aaa7_o.jpg;https://c7.staticflickr.com/9/8864/17554656478_c6a347aaa7_o.jpg;real;visual challenge;vehicles;plants;nature
5026;image_5026;15278478543_64f815ba0f_o.jpg;https://farm4.staticflickr.com/7534/15278478543_64f815ba0f_o.jpg;real;visual challenge;electronics;electronics;electronics
5027;image_5027;892497288_1ea041a60e_o.jpg;https://c7.staticflickr.com/2/1394/892497288_1ea041a60e_o.jpg;real;visual challenge;people;people;people
5028;image_5028;300422857_eb3a885357_o.jpg;https://c4.staticflickr.com/1/122/300422857_eb3a885357_o.jpg;real;visual challenge;people;people;accessories
5029;image_5029;5872194825_6c6ae65442_o.jpg;https://c2.staticflickr.com/6/5266/5872194825_6c6ae65442_o.jpg;real;visual challenge;plants;plants;plants
5030;image_5030;7110476047_7164120c3d_o.jpg;https://farm2.staticflickr.com/5311/7110476047_7164120c3d_o.jpg;real;visual challenge;vehicles;vehicles;construction
5031;image_5031;4510595451_c4a969acf4_o.jpg;https://farm4.staticflickr.com/4025/4510595451_c4a969acf4_o.jpg;real;visual challenge;vehicles;people;plants
5032;image_5032;6097504753_48fccd022f_o.jpg;https://farm2.staticflickr.com/6183/6097504753_48fccd022f_o.jpg;real;visual challenge;vehicles;vehicles;indoor
5033;image_5033;15029105013_9051e15d4a_o.jpg;https://c1.staticflickr.com/6/5612/15029105013_9051e15d4a_o.jpg;real;visual challenge;animals;nature;people
5034;image_5034;16106543870_57c7de2e19_o.jpg;https://c4.staticflickr.com/8/7515/16106543870_57c7de2e19_o.jpg;real;visual challenge;vehicles;artifacts;artifacts
5035;image_5035;5171127383_0967252fc9_o.jpg;https://farm2.staticflickr.com/4107/5171127383_0967252fc9_o.jpg;real;visual challenge;food;food;food
5036;image_5036;16318269170_2bebe80050_o.jpg;https://farm1.staticflickr.com/7348/16318269170_2bebe80050_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5037;image_5037;15983066535_ef93a26474_o.jpg;https://farm4.staticflickr.com/7568/15983066535_ef93a26474_o.jpg;real;visual challenge;people;people;people
5038;image_5038;147860379_66c8b9032d_o.jpg;https://farm5.staticflickr.com/44/147860379_66c8b9032d_o.jpg;real;visual challenge;people;people;people
5039;image_5039;5942895391_f49aa08e01_o.jpg;https://farm8.staticflickr.com/6145/5942895391_f49aa08e01_o.jpg;real;visual challenge;food;food;kitchenware
5040;image_5040;4394324495_530606e03d_o.jpg;https://c1.staticflickr.com/5/4072/4394324495_530606e03d_o.jpg;real;visual challenge;people;vehicles;nature
5041;image_5041;8125475_d0a1063029_o.jpg;https://farm8.staticflickr.com/7/8125475_d0a1063029_o.jpg;real;visual challenge;vehicles;construction;plants
5042;image_5042;14550466174_b7c885544c_o.jpg;https://farm1.staticflickr.com/3926/14550466174_b7c885544c_o.jpg;real;visual challenge;appliences;appliences;artifacts
5043;image_5043;5387415067_8ed5073170_o.jpg;https://c8.staticflickr.com/6/5217/5387415067_8ed5073170_o.jpg;real;visual challenge;people;people;indoor
5044;image_5044;6650485519_981a23c07b_o.jpg;https://c2.staticflickr.com/8/7016/6650485519_981a23c07b_o.jpg;real;visual challenge;appliences;appliences;appliences
5045;image_5045;2525539133_42fd301abf_o.jpg;https://farm6.staticflickr.com/2180/2525539133_42fd301abf_o.jpg;real;visual challenge;vehicles;vehicles;construction
5046;image_5046;16500302949_d6fbd7e28e_o.jpg;https://c8.staticflickr.com/9/8662/16500302949_d6fbd7e28e_o.jpg;real;visual challenge;accessories;artifacts;body
5047;image_5047;1247267336_d784f6c097_o.jpg;https://farm5.staticflickr.com/1282/1247267336_d784f6c097_o.jpg;real;visual challenge;people;vehicles;nature
5048;image_5048;3721106156_e7dca9daa9_o.jpg;https://c4.staticflickr.com/4/3481/3721106156_e7dca9daa9_o.jpg;real;visual challenge;plants;plants;plants
5049;image_5049;5366177913_c0475b7fc4_o.jpg;https://c5.staticflickr.com/6/5089/5366177913_c0475b7fc4_o.jpg;real;visual challenge;people;vehicles;plants
5050;image_5050;3933449310_ce377dc22f_o.jpg;https://c8.staticflickr.com/3/2655/3933449310_ce377dc22f_o.jpg;real;visual challenge;animals;animals;animals
5051;image_5051;14400852868_7eaefe6d80_o.jpg;https://c4.staticflickr.com/4/3905/14400852868_7eaefe6d80_o.jpg;real;visual challenge;animals;animals;plants
5052;image_5052;9514931856_c9521a3314_o.jpg;https://farm2.staticflickr.com/3697/9514931856_c9521a3314_o.jpg;real;visual challenge;appliences;appliences;artifacts
5053;image_5053;3284661756_8599f85213_o.jpg;https://c3.staticflickr.com/4/3655/3284661756_8599f85213_o.jpg;real;visual challenge;animals;animals;animals
5054;image_5054;4370423313_24898f7777_o.jpg;https://c6.staticflickr.com/5/4068/4370423313_24898f7777_o.jpg;real;visual challenge;vehicles;people;indoor
5055;image_5055;21159066835_9d3501a9df_o.jpg;https://c1.staticflickr.com/1/726/21159066835_9d3501a9df_o.jpg;real;visual challenge;construction;furniture;construction
5056;image_5056;8556436604_c200f4d464_o.jpg;https://c5.staticflickr.com/9/8512/8556436604_c200f4d464_o.jpg;real;visual challenge;food;food;food
5057;image_5057;9614155435_9c3e573c25_o.jpg;https://farm7.staticflickr.com/7410/9614155435_9c3e573c25_o.jpg;real;visual challenge;animals;animals;animals
5058;image_5058;340359612_df41037e73_o.jpg;https://farm5.staticflickr.com/164/340359612_df41037e73_o.jpg;real;visual challenge;vehicles;plants;people
5059;image_5059;3694014992_3035f3d421_o.jpg;https://c7.staticflickr.com/3/2448/3694014992_3035f3d421_o.jpg;real;visual challenge;plants;plants;plants
5060;image_5060;15355186716_6df28e012f_o.jpg;https://c8.staticflickr.com/4/3887/15355186716_6df28e012f_o.jpg;real;visual challenge;plants;plants;nature
5061;image_5061;20463344603_35775f60a4_o.jpg;https://farm6.staticflickr.com/676/20463344603_35775f60a4_o.jpg;real;visual challenge;appliences;appliences;people
5062;image_5062;19577109682_b93eba4c8c_o.jpg;https://farm2.staticflickr.com/460/19577109682_b93eba4c8c_o.jpg;real;visual challenge;vehicles;construction;plants
5063;image_5063;5356517508_b629917c6c_o.jpg;https://farm8.staticflickr.com/5005/5356517508_b629917c6c_o.jpg;real;visual challenge;kitchenware;food;artifacts
5064;image_5064;21352235472_6e8241f274_o.jpg;https://c5.staticflickr.com/1/645/21352235472_6e8241f274_o.jpg;real;visual challenge;animals;people;construction
5065;image_5065;5575004957_2133e371a2_o.jpg;https://farm1.staticflickr.com/5092/5575004957_2133e371a2_o.jpg;real;visual challenge;vehicles;plants;nature
5066;image_5066;4118454787_933305dc02_o.jpg;https://c2.staticflickr.com/3/2518/4118454787_933305dc02_o.jpg;real;visual challenge;plants;plants;plants
5067;image_5067;15607276898_5f2e3bae27_o.jpg;https://c4.staticflickr.com/8/7477/15607276898_5f2e3bae27_o.jpg;real;visual challenge;food;food;food
5068;image_5068;5097373980_99d91ab1a0_o.jpg;https://farm2.staticflickr.com/4088/5097373980_99d91ab1a0_o.jpg;real;visual challenge;people;people;people
5070;image_5070;7331113978_af8907b762_o.jpg;https://c4.staticflickr.com/8/7099/7331113978_af8907b762_o.jpg;real;visual challenge;plants;plants;plants
5071;image_5071;16285911970_02ef76d642_o.jpg;https://c5.staticflickr.com/8/7283/16285911970_02ef76d642_o.jpg;real;visual challenge;people;people;indoor
5072;image_5072;7072709381_d13bb4b414_o.jpg;https://c5.staticflickr.com/6/5316/7072709381_d13bb4b414_o.jpg;real;visual challenge;electronics;electronics;electronics
5073;image_5073;19393807893_98c839e84d_o.jpg;https://c2.staticflickr.com/1/316/19393807893_98c839e84d_o.jpg;real;visual challenge;plants;plants;plants
5074;image_5074;15672858775_c15dee302a_o.jpg;https://c7.staticflickr.com/8/7574/15672858775_c15dee302a_o.jpg;real;visual challenge;construction;construction;construction
5075;image_5075;3798500655_2ec47ea2b7_o.jpg;https://farm5.staticflickr.com/2444/3798500655_2ec47ea2b7_o.jpg;real;visual challenge;plants;plants;plants
5076;image_5076;7156992982_da21322970_o.jpg;https://farm6.staticflickr.com/7216/7156992982_da21322970_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5077;image_5077;20123491660_de91a13530_o.jpg;https://c7.staticflickr.com/4/3811/20123491660_de91a13530_o.jpg;real;visual challenge;people;artifacts;indoor
5078;image_5078;4605607812_59b4cc18f8_o.jpg;https://farm2.staticflickr.com/1124/4605607812_59b4cc18f8_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5079;image_5079;5146855499_9838e52ef7_o.jpg;https://farm8.staticflickr.com/4048/5146855499_9838e52ef7_o.jpg;real;visual challenge;vehicles;vehicles;people
5080;image_5080;8576741743_6511b1195f_o.jpg;https://c7.staticflickr.com/9/8235/8576741743_6511b1195f_o.jpg;real;visual challenge;people;people;people
5081;image_5081;20344272223_4651f692a4_o.jpg;https://c7.staticflickr.com/1/714/20344272223_4651f692a4_o.jpg;real;visual challenge;plants;plants;food
5082;image_5082;62990272_ec6ec6a40c_o.jpg;https://c5.staticflickr.com/1/30/62990272_ec6ec6a40c_o.jpg;real;visual challenge;furniture;accessories ;indoor
5083;image_5083;5403700857_0c66a94e1a_o.jpg;https://farm5.staticflickr.com/5171/5403700857_0c66a94e1a_o.jpg;real;visual challenge;people;people;artifacts
5084;image_5084;6628598569_eefba44fb5_o.jpg;https://farm8.staticflickr.com/7014/6628598569_eefba44fb5_o.jpg;real;visual challenge;vehicles;vehicles;nature
5085;image_5085;495123533_a46f6f7453_o.jpg;https://farm4.staticflickr.com/207/495123533_a46f6f7453_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5086;image_5086;5298685467_e064df0e27_o.jpg;https://c8.staticflickr.com/6/5125/5298685467_e064df0e27_o.jpg;real;visual challenge;accessories;artifacts;people
5087;image_5087;1019816514_8341875592_o.jpg;https://farm3.staticflickr.com/1405/1019816514_8341875592_o.jpg;real;visual challenge;food;food;food
5088;image_5088;1125038_5da3db80d2_o.jpg;https://farm3.staticflickr.com/1/1125038_5da3db80d2_o.jpg;real;visual challenge;plants;artifacts;food
5089;image_5089;2277306387_8f1dcae86d_o.jpg;https://c8.staticflickr.com/3/2272/2277306387_8f1dcae86d_o.jpg;real;visual challenge;animals;artifacts;animals
5090;image_5090;15591326381_31637ceebe_o.jpg;https://c8.staticflickr.com/4/3943/15591326381_31637ceebe_o.jpg;real;visual challenge;food;food;food
5091;image_5091;2251302126_71a013e9b7_o.jpg;https://farm7.staticflickr.com/2340/2251302126_71a013e9b7_o.jpg;real;visual challenge;people;people;artifacts
5092;image_5092;10372058105_d3927a1c59_o.jpg;https://farm1.staticflickr.com/3733/10372058105_d3927a1c59_o.jpg;real;visual challenge;plants;plants;food
5093;image_5093;2292896752_15fc8a63d4_o.jpg;https://farm4.staticflickr.com/2040/2292896752_15fc8a63d4_o.jpg;real;visual challenge;artifacts;plants;artifacts
5094;image_5094;489195247_2d8ba95fb8_o.jpg;https://c4.staticflickr.com/1/205/489195247_2d8ba95fb8_o.jpg;real;visual challenge;animals;vehicles;plants
5095;image_5095;1936986464_12bbc3dcc5_o.jpg;https://farm5.staticflickr.com/2263/1936986464_12bbc3dcc5_o.jpg;real;visual challenge;indoor;indoor;indoor
5096;image_5096;6337234263_fb75685066_o.jpg;https://c6.staticflickr.com/7/6037/6337234263_fb75685066_o.jpg;real;visual challenge;food;food;food
5097;image_5097;6184343547_436acb602f_o.jpg;https://farm3.staticflickr.com/6161/6184343547_436acb602f_o.jpg;real;visual challenge;artifacts;artifacts;artifacts
5098;image_5098;6096200108_0b5de32da5_o.jpg;https://c8.staticflickr.com/7/6196/6096200108_0b5de32da5_o.jpg;real;visual challenge;animals;plants;nature
5099;image_5099;2669877840_c3b1c773d4_o.jpg;https://farm6.staticflickr.com/3098/2669877840_c3b1c773d4_o.jpg;real;visual challenge;nature;nature;nature
5100;image_5100;3195432512_e4d3cc5a6a_o.jpg;https://c1.staticflickr.com/4/3307/3195432512_e4d3cc5a6a_o.jpg;real;visual challenge;people;people;people
5101;image_5101;3906302349_ded06aa5b3_o.jpg;https://c8.staticflickr.com/4/3428/3906302349_ded06aa5b3_o.jpg;real;visual challenge;animals;animals;animals
5102;image_5102;3363560333_ee13cb7a9d_o.jpg;https://farm5.staticflickr.com/3256/3363560333_ee13cb7a9d_o.jpg;real;visual challenge;artifacts;artifacts;accessories
5104;image_5104;7947864296_72f680203b_o.jpg;https://c5.staticflickr.com/9/8438/7947864296_72f680203b_o.jpg;real;visual challenge;appliences;appliences;artifacts
5105;image_5105;8372343630_f9872e258e_o.jpg;https://farm7.staticflickr.com/8352/8372343630_f9872e258e_o.jpg;real;visual challenge;food;food;food
5106;image_5106;342659307_d5d9d36af5_o.jpg;https://c5.staticflickr.com/1/136/342659307_d5d9d36af5_o.jpg;real;visual challenge;vehicles;construction;people
5107;image_5107;7045838933_f6d453d9dd_o.jpg;https://c2.staticflickr.com/8/7238/7045838933_f6d453d9dd_o.jpg;real;visual challenge;people;people;body
5108;image_5108;4739526028_c56056783f_o.jpg;https://c6.staticflickr.com/5/4094/4739526028_c56056783f_o.jpg;real;visual challenge;people;people;people
5109;image_5109;9281352055_7a3aeb3b38_o.jpg;https://farm5.staticflickr.com/2876/9281352055_7a3aeb3b38_o.jpg;real;visual challenge;construction;plants;vehicles
5110;image_5110;6309741882_2e2ca8380f_o.jpg;https://farm8.staticflickr.com/6096/6309741882_2e2ca8380f_o.jpg;real;visual challenge;people;people;people
5111;image_5111;16001703612_40b2085480_o.jpg;https://c2.staticflickr.com/9/8677/16001703612_40b2085480_o.jpg;real;visual challenge;furniture;furniture;furniture
5112;image_5112;2468082692_fa5d904e6e_o.jpg;https://farm3.staticflickr.com/2144/2468082692_fa5d904e6e_o.jpg;real;visual challenge;vehicles;vehicles;indoor
5113;image_5113;7090945519_ab94de38f7_o.jpg;https://c5.staticflickr.com/8/7254/7090945519_ab94de38f7_o.jpg;real;visual challenge;plants;plants;plants
5114;image_5114;8622508660_07349d0bcc_o.jpg;https://farm3.staticflickr.com/8122/8622508660_07349d0bcc_o.jpg;real;visual challenge;construction;construction;construction
5115;image_5115;4831175934_e63b28fcaf_o.jpg;https://farm7.staticflickr.com/4102/4831175934_e63b28fcaf_o.jpg;real;visual challenge;people;artifacts;people
5116;image_5116;636750828_b7ebc3313f_o.jpg;https://c6.staticflickr.com/2/1296/636750828_b7ebc3313f_o.jpg;real;visual challenge;people;body;accessories
